id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
t829,low-agent-drug-box,u83,talk spend not should well. today because series marriage exist former happy. business though the day rest those. owner huge collection represent teach. interest yourself billion. staff mr create general reach sense subject. develop contain coach reason down black surface.,2023-08-21 13:21:06.533298,nan,[],"['@user4', '@user3']",[],0,0,2211,1993,526,652,5382,replied_to,t4389145677,"['science', 'blockchain', 'cybersecurity']",announcement,2021-04-13 21:18:18.977747
t830,black-hot-everybody,u83,baby seek room air treat. east source interesting purpose. decade training other health budget. find old front city moment. talk wait country. eat analysis beautiful community. last rise home sure every. political best certainly.,2021-01-12 07:22:51.899096,nan,['#machinelearning'],"['@user5', '@user3', '@user4']",[],0,0,4776,1482,1689,963,8910,retweeted,t1774334408,"['science', 'technology', 'cybersecurity']",updates,2020-04-23 06:00:35.837458
t831,soldier-through,u83,he school order behavior consider activity role. put second build article may air. party blue whatever somebody increase support. concern paper let conference more.,2020-04-05 12:48:04.519108,nan,[],"['@user1', '@user2', '@user4']","['http://example.com', 'http://example.org']",0,0,6746,4226,1562,941,13475,quoted,t2672992648,[],event,2023-02-19 05:44:13.193419
t832,certain-explain,u83,represent improve rate support trade need policy. war now book value local. drive where important value order. describe inside decision pretty safe responsibility class. face anyone successful happy newspaper seat forward.,2020-11-23 08:21:57.915458,nan,"['#datascience', '#tech']","['@user1', '@user4', '@user2']","['http://example.org', 'http://example.com']",0,0,5292,4907,744,428,11371,retweeted,t1656816135,['quantum computing'],event,2024-07-17 19:23:48.294574
t833,try-former,u84,happy amount save issue bag. several rise answer instead describe challenge money. week spring begin walk argue now. manage go page image source. great ok off later. by nation note prove.,2022-02-22 02:52:36.360423,nan,"['#datascience', '#tech', '#machinelearning']","['@user3', '@user2']","['http://example.net', 'http://example.org', 'http://example.com']",0,0,7152,4841,183,540,12716,retweeted,t6325760062,"['blockchain', 'data analysis', 'cybersecurity']",tutorial,2020-10-13 02:25:46.819105
t834,myself-american,u84,clear receive man democrat. find physical run watch. performance long positive special effect. win answer help natural. citizen audience serve west break hand other. physical dinner director hundred. answer could just standard fine industry enjoy.,2022-12-16 20:25:34.533025,nan,"['#ai', '#coding']",[],[],0,0,6935,4607,600,973,13115,retweeted,t4714196863,[],review,2022-01-16 19:03:13.437950
t835,effect-training,u84,consumer natural main sea. maintain direction rock condition special month. sign service minute answer film piece service. box expect or check certainly girl her. building teach able sea in compare. population assume media around. class subject prevent air check energy.,2021-03-11 04:19:09.137597,1933800139.0,"['#coding', '#tech']","['@user2', '@user4']",[],0,0,4844,3512,1469,102,9927,quoted,t4020758728,['data analysis'],case study,2020-01-30 04:21:03.183532
t836,specific-play-small,u84,author test magazine success work. apply cause attack later goal country adult lay. coach spring foreign wind behind democrat. hospital value among oil. process which listen away individual career. strategy various father officer exist girl letter. officer exactly improve.,2020-04-27 03:38:12.582353,9349727947.0,['#machinelearning'],"['@user2', '@user5']","['http://example.com', 'http://example.org']",0,0,5676,1882,284,680,8522,retweeted,t2294908453,"['artificial intelligence', 'robotics', 'technology']",announcement,2020-01-30 11:54:19.515909
t837,hand-task-only,u84,leave begin upon forward space foot sport professor. live artist recent time three nation. six decade entire raise from article. behavior there successful mouth card protect. find life meeting type. president set move. air social whose. too return fund car down skill safe.,2021-02-28 04:58:55.792589,nan,"['#machinelearning', '#tech']",[],"['http://example.org', 'http://example.net']",0,0,2671,4550,1662,688,9571,retweeted,t2160664211,"['technology', 'quantum computing']",opinion,2022-05-09 02:30:43.592654
t838,direction-seek,u84,relationship bar question take school animal. budget parent call air hot almost. upon international enjoy need visit order whether. night interesting player conference last bad. front wind section long. expect want certain piece bad also.,2020-10-13 19:21:15.498374,6319999074.0,['#machinelearning'],"['@user2', '@user3']",['http://example.org'],0,0,5489,3639,68,65,9261,original,nan,[],event,2021-09-14 22:57:29.394231
t839,happen-son-send-why,u84,season if control high song kitchen animal. head model remember strong yeah from explain. entire product another born over. strong hospital recognize nearly. up memory claim always.,2024-03-28 07:06:14.228322,nan,"['#coding', '#machinelearning']","['@user3', '@user5', '@user1']",['http://example.org'],0,0,1115,3036,1353,277,5781,quoted,t9520121631,"['technology', 'blockchain']",updates,2021-02-19 07:36:06.793988
t840,business-spring,u84,oil bank student compare management matter. address mean power feel responsibility believe receive. when seek travel. low miss quite rest. both tend class political wrong. look true rock. should design lay friend yeah record out.,2022-01-26 13:00:39.813922,6921800500.0,"['#ai', '#machinelearning', '#coding']","['@user5', '@user2']",[],0,0,6148,271,1711,226,8356,replied_to,t2312167484,['blockchain'],interview,2020-06-27 23:51:58.640564
t841,while-each-economic,u84,can its keep rich. water story but despite. part strong fast. pattern she believe company sell book. east page share chair. speak treat too range better consider. significant table occur toward so. guy himself answer without.,2020-12-17 11:25:20.955773,9230359632.0,[],[],"['http://example.org', 'http://example.com', 'http://example.net']",0,0,8139,39,159,93,8430,replied_to,t4121825569,[],case study,2021-07-30 16:11:48.063900
t842,include-too-drop,u85,see production recognize ahead actually how industry stock. history community much laugh. animal question beat plant project. final agent foreign type conference hour. put move little election bad. very there least rich create. part major especially if item.,2024-08-02 15:05:54.584866,6094778221.0,['#datascience'],"['@user4', '@user2', '@user5']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,1419,2838,467,206,4930,retweeted,t7139769441,"['data analysis', 'robotics']",announcement,2022-10-16 04:29:35.688841
t843,character-ago,u85,southern stage operation i. item church blood individual. none star bad fast. within while born mrs. more doctor minute wait head many agreement. firm state wonder type. none many rock minute remember brother.,2024-01-27 07:15:31.863234,nan,"['#machinelearning', '#ai', '#datascience']",[],"['http://example.net', 'http://example.com']",0,0,8228,63,1443,764,10498,replied_to,t6706847984,[],event,2022-09-22 11:18:30.130105
t844,teacher-catch,u85,glass study turn effort few. baby tonight process trial ok turn industry. language none able former. charge movement strategy offer team tell. where community financial. forward election put step course throw event.,2023-04-19 20:58:22.397943,nan,['#machinelearning'],['@user5'],"['http://example.org', 'http://example.net', 'http://example.com']",0,0,4498,4834,1650,936,11918,retweeted,t4459895606,[],review,2023-05-03 01:59:16.366144
t845,mean-peace-include,u85,general admit final simple. traditional test people always pressure doctor across. population rest father hit see. take despite above. congress son we computer box. hot offer church.,2021-01-27 05:15:04.983832,nan,['#tech'],[],"['http://example.com', 'http://example.net', 'http://example.org']",0,0,458,1069,762,600,2889,retweeted,t8904685591,[],interview,2021-01-28 03:46:15.428349
t846,call-high-argue,u85,our consumer determine unit. participant appear glass leave. size cold week worker network there information. night actually office region appear. cup let throughout experience drug lose. dream place ahead paper mean beautiful.,2020-12-22 14:46:07.022662,nan,"['#coding', '#ai', '#tech']","['@user3', '@user1']",['http://example.com'],0,0,4784,597,253,713,6347,quoted,t6168782548,[],news,2022-08-09 05:35:46.006041
t847,focus-white-lay,u85,discussion within trial rather from interview. back page information move do simply mission skill. parent federal evidence institution soon force. since join himself wall they i. spring couple century southern. civil hotel hard break. fine subject onto movie.,2021-01-25 17:43:59.176539,nan,"['#datascience', '#tech', '#ai']","['@user1', '@user5', '@user4']","['http://example.net', 'http://example.com', 'http://example.org']",0,0,7178,49,1142,27,8396,retweeted,t3568680715,[],interview,2020-04-03 16:22:15.840586
t848,year-crime-foot,u85,determine turn group nor red mouth themselves article. himself lawyer his person. view garden force mission. later low by offer without half reduce cultural. let visit task resource often natural. probably south whose be. issue media suggest it cause become between.,2019-09-28 05:56:22.152033,1354661040.0,"['#coding', '#tech']","['@user5', '@user2']","['http://example.org', 'http://example.net', 'http://example.com']",0,0,5165,3323,72,300,8860,retweeted,t6411356627,"['cybersecurity', 'blockchain', 'quantum computing']",tutorial,2022-07-16 06:32:33.181600
t849,stage-reach-final,u86,carry wish behind recognize discussion not experience. statement tree call heart important born statement. way adult parent accept. expert bill institution event mission near.,2019-12-01 07:00:04.840370,nan,"['#tech', '#coding', '#datascience']",['@user2'],"['http://example.com', 'http://example.org']",0,0,7117,1819,1606,883,11425,quoted,t7984221279,['technology'],event,2023-06-11 10:00:13.236631
