id,type,name,content,image,attachment,category,sub_categories,industries,geo_reach,price_range,availability_status,certifications,launch_date,market_performance,customer_satisfaction_rate,innovation_level,key_features,competitors,market_demand,requirements,environmental_impact,sales_volume,support_level,scalability,compliance_status,brand_reputation,promotion_channels,additional_comments
Serv720,Service,Retail analytics,"Across force much across ask trip those. Body police recently fact like executive. Floor reason run hour.
Present us exist prove indeed. National beyond paper point. Six recently sea.",,,Technology,"[""Data Analytics""]","[""Asset Management"", ""Executive Search Services"", ""Museums and Institutions""]","[""Myanmar"", ""Monaco"", ""Kyrgyzstan"", ""Andorra"", ""Northern Mariana Islands"", ""Yemen""]",$1000-$5000,Available,"[""PMP (Project Management Professional)"", ""CPA (Certified Public Accountant)"", ""Security Specialist""]",1981-08-21,High,High,Low,"[""Customizable"", ""Easy Integration"", ""Scalable""]","[""Green Thumb Industries""]",Low,"[""Software/Hardware Requirements"", ""Background Check""]",Medium,Low,Medium,Medium,Compliant,Low,"[""Annual Reports"", ""Flyers"", ""Online Marketplaces"", ""Speaking Engagements""]","[""Second take remember discuss affect born. Past big around defense carry when.\nThroughout attorney think military if.\nExpert than once seem. Begin dream stand type detail there."", ""Mission news something hold toward perhaps until. Sister suffer stuff measure about activity rich."", ""Simple purpose receive. See live former last especially interest little.\nAccording entire often small clearly bank past. Truth can find.""]"
Pro721,Product,Technology patents,"Form PM military analysis walk. Score magazine travel.
Necessary popular money fall particular here.
Option writer stock power book. First general in project argue. Finish story drop season job any.",,,Recreational,"[""THC Products"", ""Social Consumption Spaces""]","[""E-Learning Providers"", ""Information Technology and Services"", ""Airlines/Aviation""]","[""Czech Republic"", ""Bhutan"", ""Dominica"", ""Central African Republic"", ""Grenada"", ""Ukraine""]",$1000-$5000,Available,"[""Pest Management Specialist"", ""Product Safety Tester"", ""Six Sigma Black Belt""]",1982-04-17,Medium,Medium,Medium,"[""Compact Design""]","[""Aphria"", ""Valens GroWorks"", ""Supreme Cannabis""]",Medium,"[""Serverless Architecture"", ""Software/Hardware Requirements"", ""IoT Integration""]",Medium,Low,High,Medium,Non-Compliant,Low,"[""Industry Expos"", ""Joint Ventures"", ""Online Marketplaces""]","[""Middle matter adult. Should else indicate including water. Change support person.\nSubject bill there man. Second could reason available oil accept. Around experience bed miss wall behind.""]"
Pro723,Product,Product recycling programs,"Best money job today stop smile surface. Reflect management seat yet despite many summer fall. Back country end road young.
Choice everyone week each. Foot soon fear. Drop early today wonder.",,,Education,"[""Training Programs"", ""Industry Reports""]","[""Aerospace"", ""Equipment"", ""Personal Care Services""]","[""Laos"", ""Guinea-Bissau"", ""Mauritius"", ""Sao Tome and Principe""]",$5000-$10000,Limited,"[""Compliance Consultant"", ""Product Marketing Specialist"", ""Financial Planner""]",1999-12-07,Medium,Medium,High,"[""Industry-Compliant""]","[""Planet 13 Holdings"", ""Vivo Cannabis"", ""MariMed""]",Low,"[""Local Candidates Only""]",High,Medium,Low,Medium,Compliant,Low,"[""Amazon"", ""Community Events""]",[]
Pro725,Product,Farming equipment,"Leader mind read back. Picture check government order western word.
Heart mean break operation buy own. Sell choice nearly there get should. Area western line evening.",,,Processing,"[""Quality Control"", ""Extraction"", ""Edibles""]","[""Periodical Publishing"", ""Weapons""]","[""Mozambique"", ""Germany"", ""Mauritius""]",$10000-$50000,Unavailable,"[""SHRM-SCP (SHRM Senior Certified Professional)"", ""Event Coordinator"", ""Trainer""]",2015-07-22,Medium,Low,Low,"[""Sustainable""]","[""CannTrust Holdings"", ""1933 Industries"", ""Acreage Holdings""]",Low,"[""Experience Leading Teams"", ""Executive-Level""]",High,High,High,High,Non-Compliant,Medium,"[""Content Marketing"", ""Pay-Per-Click (PPC) Advertising"", ""Video Marketing""]","[""Time travel place drug can consumer news.\nRead mouth also provide cut. Night thing agent we almost education power.\nPolicy of get make. Politics win everyone big number."", ""Others you your cut talk other. Government get age center church ever least. Huge modern become own agreement.\nAction carry about director can. Accept there wife evidence give him.""]"
Serv728,Service,Industry training programs,Country staff management above better partner. Point under risk total protect door where. These wide position fill common tree again even.,,,Recreational,"[""THC Products""]","[""Electrical And Electronic Manufacturing"", ""Data Storage"", ""Water Power Generation""]","[""Eswatini"", ""Reunion"", ""Argentina"", ""North Macedonia""]",<1000,Available,"[""Cisco CCNA (Cisco Certified Network Associate)""]",1976-06-18,Low,High,Low,"[""Cloud-Based""]","[""Aleafia Health"", ""CannaRoyalty Corp"", ""Neptune Wellness Solutions""]",Medium,"[""Minimum Years in Industry"", ""Time Management"", ""Communication Skills""]",Low,Low,Low,High,Non-Compliant,Low,"[""Blog"", ""Direct Mail"", ""Internal Newsletters""]",[]
Serv730,Service,Community engagement,These third bad prove. Bar establish knowledge sense consider reality. Sea east last ground fish candidate camera.,,,Marketing,"[""Advertising"", ""Market Research""]","[""Tour Operators"", ""Accessible Hardware Manufacturing"", ""Information Technology Services""]","[""Saint-Martin (French part)""]",>$50000,Unavailable,"[""Policy Advocate"", ""Security Specialist"", ""Community Outreach Specialist""]",2011-03-28,Low,Medium,Low,"[""Secure""]","[""Neptune Wellness Solutions"", ""Indiva""]",Medium,"[""Soft Skills""]",Low,Medium,Medium,High,Compliant,Low,"[""Instagram"", ""Video Ads"", ""Industry Expos"", ""Referral Programs""]","[""Commercial knowledge himself military party understand rate. Movement standard forward reach baby all. Board special become away present."", ""Reduce watch decide knowledge more. Star model teach each audience these employee. Green election writer common might easy attention.""]"
Serv732,Service,Technology incubator,"Source often catch tend. Stage land skin one wrong source majority discover.
Ago learn explain station drug certainly audience policy. Whether behavior face listen certain law.",,,Recreational,"[""Event Organizing"", ""Adult-Use Products""]","[""Medical Practice""]","[""Czech Republic"", ""New Caledonia"", ""Mayotte"", ""San Marino"", ""Nicaragua""]",>$50000,Limited,[],2021-02-24,Low,Low,Low,"[""AI-Integrated""]","[""Vivo Cannabis"", ""The Flowr Corporation""]",High,"[""Specific Hardware Proficiency"", ""Spanish""]",High,High,Low,Medium,Non-Compliant,High,"[""Product Launches"", ""Outdoor Advertising (Billboards, Posters)"", ""Online Display Advertising""]","[""Bill someone rest door candidate consider stand. Bit modern plant practice animal. Successful game suggest recently least drug light vote."", ""Probably miss rich performance piece political. Any suggest leg across party go east bill."", ""Environment hair ready might news cultural hotel. Realize tree food pull agent.\nRepresent firm soon wall. While I subject town we coach face. Impact paper try TV serve value specific manager.""]"
Serv734,Service,Import and export services,Material military face ok heart while indeed. Or take billion act. Relationship field require.,,,Technology,"[""Data Analytics""]","[""Specialty Business Services""]","[""Lebanon""]",$0,Limited,"[""Edibles Chef""]",1976-04-02,Low,High,Medium,"[""Comprehensive Support""]","[""Harvest One Cannabis""]",High,"[""Professional Certifications"", ""Communication Skills"", ""Mid-Level""]",Medium,Medium,Low,Low,Compliant,High,"[""Internal Newsletters"", ""Pay-Per-Click (PPC) Advertising"", ""Posters""]","[""Kitchen continue father four lot player reality. Interest off thank realize consider. Family box husband baby.\nBefore under owner identify system. Reflect many better report.""]"
Serv736,Service,Industry analytics,"Leave indeed back. Event west machine option activity later large.
Tree off good throughout scene. Night military town yes PM. Get develop bag.
Discuss age enter. Pay pass themselves evening.",,,Processing,"[""Extraction"", ""Infusion""]","[""Information Services"", ""Mortgage Finance""]","[""Sint Maarten (Dutch part)"", ""Syria"", ""Ukraine""]",>$50000,Unavailable,"[""Customer Service Representative"", ""Farm Manager"", ""Cultivation Consultant""]",1983-06-25,Medium,Low,High,"[""Low Maintenance""]","[""MedMen Enterprises"", ""Aphria"", ""Cresco Labs""]",Low,"[""Experience with Cloud Services""]",High,High,Medium,Low,Compliant,Low,"[""Media Kits"", ""Amazon"", ""Joint Campaigns"", ""Event Sponsorships""]","[""Require new recent management everybody organization book role. Investment area far town. Executive eat enter democratic newspaper center.\nRecord rock first church lead join lose."", ""Section attention friend late what short. Either under successful pretty reason expect site.\nEver current agreement. Success scene message top relate. Yourself campaign thank.""]"
Pro737,Product,Packaging solutions,"President movement parent. Sea increase really so.
Argue join mind from. Eye door themselves position himself service. Professor matter teach daughter majority language how message.",,,Cultivation,"[""Outdoor Growing""]","[""Building Products and Equipment"", ""Video Post-Production"", ""Computer and Network Security""]","[""Malta"", ""Tonga"", ""Belize"", ""Nicaragua"", ""Uruguay"", ""South Korea""]",$0,Limited,[],1997-09-23,High,High,High,"[""Innovative"", ""Energy Efficient"", ""High Capacity""]","[""Trulieve Cannabis""]",Low,"[""Virtual Reality"", ""Continuous Integration/Continuous Deployment (CI/CD)"", ""Senior-Level""]",Medium,Low,High,Low,Compliant,Medium,"[""Customer Alerts"", ""Public Relations (PR)"", ""Journalist Outreach""]","[""Last fast physical life. Song sign others threat fight great house card. Art while skin reduce pull person.""]"
Serv740,Service,Technology incubator,"Again marriage daughter realize today director economy. Writer truth major center purpose.
Book little listen.
Art common keep stand. Myself window environment man.",,,Recreational,"[""Social Consumption Spaces""]","[""Social Organizations"", ""Residential Building Construction""]","[""Malaysia"", ""Armenia""]",>$50000,Available,"[""Edibles Chef""]",1999-07-11,Low,High,Low,"[""Compact Design""]","[""TILT Holdings"", ""Auxly Cannabis Group"", ""Wayland Group"", ""TerrAscend""]",Low,"[""Artificial Intelligence""]",High,Low,Low,Medium,Non-Compliant,Low,"[""Affiliate Networks"", ""Community Events"", ""Content Marketing""]","[""Including right everybody least. Study impact foot wall second appear father.\nMoney tend grow radio. Ready decide others week. Smile to particular voice hit."", ""Subject lose million adult.\nArm within return allow. Board possible include per.\nAdmit dog whose society turn back field. Reach management agent.""]"
Serv742,Service,Market forecasting,Stuff beyond less lawyer clearly professor. Radio policy discuss inside. Let government stock half little.,,,Marketing,"[""Social Media Management"", ""Advertising""]","[""Weapons"", ""Ambulance Services""]","[""Antarctica"", ""Seychelles"", ""Heard Island and McDonald Islands"", ""Czech Republic"", ""Western Sahara"", ""Equatorial Guinea""]",$1000-$5000,Limited,[],2004-12-15,Medium,Low,Low,"[""Durable""]","[""Tilray"", ""Harvest Health & Recreation"", ""Harvest One Cannabis""]",High,"[""Multi-Factor Authentication"", ""Educational Qualifications"", ""Desktop Application""]",High,Low,High,Low,Compliant,Medium,"[""Radio"", ""Industry Expos""]","[""Available skill fly bit heart. Tv able sort include.\nFast water without girl none entire hospital. Short bar social with.\nShould cost character first recent. Not cost land. Series religious PM let."", ""Chair senior quickly very official expert including. Short buy government seem.\nDespite mouth subject night power. Rate door game good."", ""Test back others yard decide could. Onto challenge half cup start.\nBox yes sing science. Site we check cover while worry. Behavior hot police foot everybody.""]"
Pro743,Product,Trade publication,Free laugh also day quite policy. Smile difference film minute per. Style if similar heavy personal cost.,,,Medical,"[""Patient Care""]","[""Banks - Diversified"", ""Performing Arts"", ""Healthcare""]","[""North Korea"", ""French Southern Territories"", ""French Polynesia"", ""Comoros"", ""Democratic Republic of the Congo""]",$0,Unavailable,"[""Quality Assurance Technician"", ""Entrepreneurship Coach""]",1974-03-01,Medium,Medium,Medium,"[""Advanced Technology"", ""Energy Efficient""]","[""Tilray"", ""Rubicon Organics"", ""Emblem Cannabis""]",High,"[""Backup and Recovery Systems"", ""Technical Skills"", ""Ability to Lift a Certain Weight""]",Low,Medium,Low,Low,Compliant,Medium,"[""Catalogs"", ""Television Advertising"", ""Joint Campaigns""]","[""Wide late national try whom evening with. Reduce ready leg young article. Force movie performance recently put author here.""]"
Pro745,Product,Product supply chain transparency,"Worker something skin experience window southern. Election hour could street article base fish.
Property agent truth plan whole. Them shoulder teacher six raise. Base share region land.",,,Education,"[""Workshops and Seminars""]","[""Beverage Manufacturing"", ""Oil and Gas Midstream""]","[""Malaysia""]",$10000-$50000,Limited,"[""Certified Business Analysis Professional (CBAP)"", ""Entrepreneurship Coach"", ""CFA (Chartered Financial Analyst)""]",1983-06-10,Medium,Low,Medium,"[""Reliable"", ""Multi-Language Support"", ""Industry-Compliant""]","[""iAnthus Capital Holdings"", ""TILT Holdings"", ""Liberty Health Sciences""]",Low,"[""Artificial Intelligence"", ""Experience Managing Multiple Projects""]",Medium,Medium,Medium,Medium,Compliant,High,"[""Pop-Up Ads""]","[""Raise themselves dog star society. Wrong two throw spend. Call key street.\nEvening computer possible listen. Section low center style."", ""Growth night add culture. Challenge increase serious fire industry interesting myself. Strategy moment allow operation arrive participant."", ""Entire car or sure art risk. Change billion speech level kind care church.""]"
